barcode,name,qty,ton theun,rate,thb_price,product_price_convert,price_song
15947,ຢາສູບລາວຂຽວ,,8400,,,10000,
15946,ຢາສູບລາວຂຽວ 10 ຊອງ,,84000,,,86000,
15945,ຢາສູບລາວແດງ,,8400,,,9000,
15944,ຢາສູບລາວແດງ 10 ຊອງ,,84000,,,86000,
Agreen001,ຢາສູບອາຂຽວ,,12500,,,13000,
Agreen10,ຢາສູບອາຂຽວ 10 ຊອງ,,124000,,,126000,
Ared001,ຢາສູບອາແດງ,,10600,,,11000,
Ared10,ຢາສູບອາແດງ 10ຊອງ,,124000,,,126000,
4897028980935,ຢາສູບເພັດຟ້າ 10 ຊອງ,,36000,,,38000,
8801116007097,ຢາສູບເລກ7,,25000,,,30000,
26116,ຢາສູບເລກ7 /5ຊອງ,,90400,,,113000,
26117,ຢາສູບເລກ7 /7 ຊອງ,,126400,,,158000,
8801116007103,ຢາສູບອີໍຊີໃຫຍ່ ເລກ 7 10ຊອງ,,240000,,,270000,
8801116025800,ຢາສູບໄລຊັນ,,27000,,,35000,
15953,ຢາອ່ອນຂາວ,,8200,,,10000,
15952,ຢາອ່ອນຂາວ,,82000,,,84000,
15951,ຢາອາຂຽວ,,12400,,,14000,
15950,ຢາອາຂຽວ 10 ຊອງ,,124000,,,125000,
15949,ຢາອາແດງ,,11000,,,12000,
15961,ຢາເພັດທອງ,,3600,,,5000,
4897028983103,ຢາເພັດທອງ 10 ຊອງ,,36000,,,38000,
15963,ຢາເພັດຟ້າ,,3600,,,5000,
15962,ຢາເພັດຟ້າ 10 ຊອງ,,36000,,,38000,
8857200538060,ຢູນິເວບທໍ່ຂຽວ 24ຫໍ່,,25000,,,27000,
8857200538084,ຢູນິເວບທໍ່ມ່ວງ 24ຫໍ່,,25000,,,27000,
8992741945271,ຢູບີ້ພິດຊ່າ 5ບາດ 12 ອັນ,,30150,,,37000,
8992741945271,ຢູບີ້ ນີອອນສະຕິກ 12 ອັນ,,30150,,,37000,
8992741945271,ຢູບີ້ພິດຊ່າ 5ບາດ,,2513,,,4000,
8992741945271,ຢູບີ້ພິດຊ່າ 5ບາດ 12 ອັນ,,30150,,,37000,
745604314985,ຢູມີໂອຟ້າ 24ອັນ,,20000,,,23000,
745604314978,ຢູມີໂອແດງ 24ອັນ,,20000,,,23000,
8850425002927,ຢູໂລເຄັກດັ້ງເດີມ 12ກ້ອນ,,34800,,,37000,
8850425008561,ຢູໂລເຄັກຫມາກກ້ວຍ,,2885,,,4000,
8850425008578,ຢູໂລເຄັກຫມາກກ້ວຍ 12 ກ້ອນ,,34617,,,37000,
8850425007687,ຢູໂລເຄັກໃບເຕີຍ,,2885,,,4000,
8850425007694,ຢູໂລເຄັກໃບເຕີຍ 12 ກ້ອນ,,34617,,,37000,
8850426000663,ຢູໂລເຄັກໃບເຕີຍ 12 ກ້ອນ,,34617,,,37000,
8857200538039,ຢູໂອເຜືອກ,,2250,,,40000,
12857200538039,ຢູໂອເຜືອກ 12ກ້ອນ,,27000,,,28000,
8857200538022,ຢູໂອໃບເຕີຍ,,2250,,,4000,
88857200538022,ຢູໂອໃບເຕີຍ 12ກ້ອນ,,27000,,,28000,
8885013131772,ຣິດເຕີເຮຍ 70ມລ,,9250,,,12000,
8852052150101,ລວຍເພື່ອນ  5ບາດ,,3200,,,5000,
8852052350105,ລວຍເພື່ອນ  5ບາດ 12 ຫໍ່,,30150,,,37000,
8858977045225,ລອກສິກເຄຍໂນດ,,22000,,,26000,
8852681010029,ລອນເລີຄອນລົດຊັອກໂກແລັດ 5ບາດ,,3024,,,5000,
88852681010029,ລອນເລີຄອນລົດຊັອກໂກແລັດ 5ບາດ 12 ຫໍ່,,36292,,,40000,
8852681010012,ລອນເລີຄອນລົດນົມ 5ບາດ,,35000,,,5000,
88852681010012,ລອນເລີຄອນລົດນົມ 5ບາດ 12 ຫໍ່,,36292,,,40000,
8858152029446,ລັກກີ້ທະວິນ,,2513,,,5000,
8858152030169,ລັກກີ້ທະວິນ 12 ອັນ,,30150,,,38000,
8858152028791,ລັກກີ້ທະວິນ ໄດໂນເສົາ,,2513,,,4000,
8858152028807,ລັກກີ້ທະວິນ ໄດໂນເສົາ 12 ຫໍ່,,30150,,,37000,
8851932188203,ລັກມ່ວງ,,6250,,,8000,
6971020260528,ລັອກໂລມ່ວງ,,2800,,,4000,
126971020260530,ລັອກໂລມ່ວງ 12ຫໍ່,,28000,,,37000,
8858882901494,ລຳໄຍຈຸລາເຮີບຄີມຊອງ,,23450,,,27000,
8858882901500,ລຳໄຍຈຸລາເຮີບຄີມຊອງ 6 ຊອງ,,140700,,,157000,
8859731000115,ລິງຈອມຊົນສາລີ 5ບາດ,,2513,,,4000,
88859731000115,ລິງຈອມຊົນສາລີ 5ບາດ 12 ຫໍ່,,30150,,,37000,
8858839610028,ລິນທິບ,,25600,,,32000,
8858842086476,ລິບ,,24000,,,30000,
8858842063156,ລິບ,,28000,,,30000,
8859578308818,ລິບ,,8000,,,10000,
6922840575484,ລິບ,,8000,,,10000,
8859578308788,ລິບ,,8000,,,10000,
6974191897388,ລິບໝີເບີ 1,,28000,,,35000,
6974191897395,ລິບໝີເບີ 2,,28000,,,35000,
8888235906180,ລີງປັອບແຫວນ,,2513,,,4000,
8888235996181,ລີງປັອບແຫວນ 12 ອັນ,,30150,,,37000,
4902430512992,ລີຈອຍຟ້າ 1 ຊອງ,,1200,,,1500,
25193,ລີຈອຍຟ້າ 12 ຊອງ,,9600,,,12000,
4902430458733,ລີຈອຍສົ້ມ 1 ຊອງ,,1200,,,1500,
25191,ລີຈອຍສົ້ມ 12 ຊອງ,,9600,,,12000,
25192,ລີຈອຍສົ້ມ 12 ຊອງ,,9600,,,12000,
6975227860062,ລູກອົມ,,3200,,,4000,
8859380300802,ລູກອົມສົ້ມ,,2833,,,4000,
8858152018167,ລູກອົມສົ້ມ 12,,29600,,,37000,
8859380300789,ລູກອົມສົ້ມສະຕໍ,,2833,,,4000,
8859380300819,ລູກອົມສົ້ມໝາກນາວ,,2833,,,4000,
8858152018143,ລູກອົມສົ້ມໝາກນາວ 12,,29600,,,37000,
6931376100039,ລູກໂປ່ງ,,12000,,,15000,
8850250010951,ລົດດີ 400ກັມ,,32500,,,40000,
8850250011040,ລົດດີ 400ກັມ 5 ຖົງ,,162500,,,170000,
8850250010937,ລົດດີ 7 ກັມ,,6700,,,12000,
kanor1*10*30,ລົດດີ 7ກັມ 10ຖົງ,,18000,,,21000,
8851229980084,ລົດໜື່ງ,,6000,,,8000,
8851229980121,ລົດໜື່ງ 10ຫໍ່,,60000,,,65000,
8885013130751,ລົດໝາກໄມ້ລວມ 60ກັມ,,5700,,,9000,
8885013131130,ວານິລາຊັອກໂກ2in1,,37000,,,40000,
6970489240256,ວາສະບິສີເຫຼືອງເຜັດຫລາຍ,,7800,,,10000,
6970489240690,ວາສະບິແທ້,,8700,,,12000,
8851932283892,ວາສະລີນທາຜິວສີບົວ 100 ມລ,,25333,,,31000,
8851932283939,ວາສະລີນຢູວີເອັກຕຮ້າໄວ,,51000,,,60000,
8851932383011,ວາສະລີນອອຍຄອນໂຄນ ຄີມຊອງ,,5250,,,7000,
8851932383035,ວາສະລີນອອຍຄອນໂຄນ ຄີມຊອງ  6ຊອງ,,21000,,,38000,
8851932375719,ວາສະລີນເຈວ,,30000,,,35000,
4800888157966,ວາສະລີນເມນແອດວານໄປຣທ ວອຊ ວິຕາມິນ ບີ3,,53600,,,59000,
8999999034030,ວາສະລີນເມນແອນຕິເອັກເນ່,,53600,,,59000,
8859572400532,ວິດຊີ ແມກເນັກອາຍມາກແບບຊອງ,,21217,,,23000,
8859572400549,ວິດຊີ ແມກເນັກອາຍມາກແບບຊອງ 6ຊອງ,,118000,,,128000,
8859510302942,ວິດຊີ ໄວເທນນີ່ງຄິມ+ເຊລ້ຳແບບຊອງ,,25000,,,27000,
8859510303116,ວິດຊີ ໄວເທນນີ່ງຄິມ+ເຊລ້ຳແບບຊອງ 6 ຊອງ,,140000,,,145000,
8859510301730,ວິດຊີ ໄວເທນນີ່ງຄິມແບບຊອງ,,15000,,,17000,
8859510301983,ວິດຊີ ໄວເທນນີ່ງຄິມແບບຊອງ 7ກັມ 6 ຊອງ,,127300,,,131000,
26003,ວິດຕາມິນຊີ,,16000,,,2000,
8851123286022,ວີພາດນ້ຳເຜີ້ງຂີງ,,8710,,,11000,
8851123286046,ວີພາດນ້ຳເຜີ້ງຂີງ 10ແກ້ວ,,87100,,,90000,
11937,ວີພາດນ້ຳເຜີ້ງຂີງ 3ແພັກ,,261300,,,267000,
8851123286053,ວີພາດມະຂາມຂິງ,,8710,,,11000,
8851123286077,ວີພາດມະຂາມຂິງ 10ແກ້ວ,,87100,,,90000,
11934,ວີພາດມະຂາມຂິງ 3ແພັກ,,261300,,,267000,
8888235907293,ວີແບແບ,,2513,,,4000,
8888235098182,ວີແບແບ 12 ອັນ,,30150,,,37000,
8935133514174,ວຸ້ນຫມາກພ້າວຫວຽດ,,500,,,2000,
8935133513528,ວຸ້ນຫມາກພ້າວຫວຽດ 20ຖົງ,,10000,,,13000,
8851932030618,ວໍຄັບ ຊັອກໂກແລັດ,,6375,,,9000,
15878,ວໍຄັບ ຊັອກໂກແລັດ 24ກັບ,,153000,,,200000,
8851932126366,ວໍຄັບ ຊັອກໂກແລັດ ຊັອກຊິບ,,6375,,,9000,
15880,ວໍຄັບ ຊັອກໂກແລັດ ຊັອກຊິບ  24ກັບ,,153000,,,200000,
8851932074025,ວໍຄັບ ວະນິລາ,,6375,,,9000,
15882,ວໍຄັບ ວະນິລາ   24ກັບ,,153000,,,200000,
8851932348218,ວໍທັບ  ຊັອກຊິບກັບໃຫຍ່,,30250,,,35000,
15896,ວໍທັບ  ຊັອກຊິບກັບໃຫຍ່ 6ກັບ,,181499,,,212000,
15887,ວໍທັບ 2ອັນ1  ຊັອກຊິບກັບກາງ,,18875,,,25000,
15886,ວໍທັບ 2ອັນ1  ຊັອກຊິບກັບກາງ 8ກັບ,,151000,,,200000,
15893,ວໍທັບ 2ອັນ1  ທຮິບໂປ້ດີໄລກັບໃຫຍ່,,30250,,,36000,
15892,ວໍທັບ 2ອັນ1  ທຮິບໂປ້ດີໄລກັບໃຫຍ່ 6ກັບ,,181499,,,212000,
15891,ວໍທັບ 2ອັນ1  ນີໂອໂປລິເທິນກັບໃຫຍ່,,30250,,,36000,
15890,ວໍທັບ 2ອັນ1  ນີໂອໂປລິເທິນກັບໃຫຍ່ 6ກັບ,,181499,,,212000,
8851932348201,ວໍທັບ ລວມມິດກັບໃຫຍ່,,30250,,,36000,
15894,ວໍທັບ ລວມມິດກັບໃຫຍ່  6ກັບ,,181499,,,212000,
15885,ວໍທັບ ວະນິລາກັບກາງ,,18875,,,25000,
15884,ວໍທັບ ວະນິລາກັບກາງ 8ກັບ,,151000,,,200000,
8851932348232,ວໍທັບເຜຶອກກັບກາງ,,18875,,,25000,
15888,ວໍທັບເຜຶອກກັບກາງ 8ກັບ,,151000,,,200000,
26147,ສະກັອດຕິດເຈ້ຍ 10000 ກີບ,,8000,,,10000,
26148,ສະກັອດຕິດເຈ້ຍ 15000 ກີບ,,12000,,,15000,
26149,ສະກັອດຕິດເຈ້ຍ 35000 ກີບ,,28000,,,35000,
26150,ສະກັອດຕິດເຈ້ຍ 55000 ກີບ,,44000,,,55000,
8851315004465,ສະກັອດເຫຼັກ ຄີງຄອງ 12ອັນ,,39083,,,45000,
8851315004465,ສະກັອດເຫຼັກ ຄີງຄອງ 12ອັນ,,39083,,,45000,
8850871205828,ສະກັອດເຫຼັກ ວັນ 12ອັນ,,51367,,,57000,
8850871205002,ສະກັອດເຫຼັກ ວັນ 12ອັນ,,51367,,,57000,
8885013130997,ສະຕິກ2ສີ 30ກັມ,,3800,,,5000,
24996,ສະຕິງລວມ 12 ຕຸກ,,101500,,,117000,
8859313500491,ສະຕິງເຫຼືອງ,,8458,,,11000,
28859313500495,ສະຕິງເຫຼືອງ 12ຕຸກ,,118000,,,120000,
8859313500484,ສະຕິງແດງ,,8458,,,12000,
28859313500488,ສະຕິງແດງ 12ຕຸກ,,119000,,,120000,
8858882902347,ສະຕໍບໍລີ່ກັນແດດຈຸລາເຮີບຄີມຊອງ,,25683,,,29000,
8858882902354,ສະຕໍບໍລີ່ກັນແດດຈຸລາເຮີບຄີມຊອງ 6 ຊອງ,,154100,,,160000,
8885013131437,ສະຕໍບໍລີ່ຄຣິສບີ້ 90 ມລ,,5700,,,9000,
8885013131390,ສະຕໍບໍລີ່ຈວຍ 100ມລ,,8200,,,10000,
8885013130713,ສະຕໍບໍລີ່ຊັນເດ 100ມລ,,6750,,,8000,
88850131830713,ສະຕໍບໍລີ່ຊັນເດ 100ມລ 24ກັບ,,162000,,,192000,
8858868300891,ສະບູ່USA,,4125,,,7000,
8859695200057,ສະບູ່ຂີ້ມິ້ນ 65ກັມ ໄວ7    12ກ້ອນ,,43550,,,50000,
8859695200057,ສະບູ່ຂີ້ມິ້ນ 65ກັມ ໄວ7    12ກ້ອນ,,43550,,,50000,
8858831000292,ສະບູ່ດາວິພານົມເຂົ້າ 130ກັມ,,12000,,,14000,
8855059000073,ສະບູ່ທະນາຄາຂຽວ100 ກັມ,,20000,,,25000,
8858831008991,ສະບູ່ນ້ຳເຜີ້ງ,,3629,,,7000,
8858831002180,ສະບູ່ນົມເຂົ້າ ແອວຊີ100ກັມ 6ກ້ອນ,,53600,,,59000,
8859159200364,ສະບູ່ຫມາກເລັ່ນ 65ກັມ,,3629,,,7000,
8858831002180,ສະບູ່ນົມເຂົ້າ ແອວຊີ100ກັມ 6ກ້ອນ,,53600,,,59000,
8858831000124,ສະບູ່ນົມແພະ 65ກັມ,,3629,,,7000,
8858831001466,ສະບູ່ນົມແພະ 65ກັມ 12ກ້ອນ,,43550,,,50000,
8858831002166,ສະບູ່ນົມແພະ ແອວຊີ100ກັມ 6ກ້ອນ,,53600,,,59000,
8858831002167,ສະບູ່ນົມແພະ ແອວຊີ100ກັມ 6ກ້ອນ,,8933,,,12000,
13665,ສະບູ່ປາບຄຸນຫນູ35ກັມ,,30000,,,35000,
8858831000995,ສະບູ່ພະມ້າ 65ກັມ,,3071,,,6000,
8858831005600,ສະບູ່ພະມ້າ 65ກັມ 12ກ້ອນ,,36850,,,43000,
8858587001339,ສະບູ່ມະຂາມ ອິງອອນ160ກັມ,,20100,,,24000,
18858587001338,ສະບູ່ມະຂາມ ອິງອອນ160ກັມ,,20000,,,23000,
8858587001338,ສະບູ່ມະຂາມ ອິງອອນ160ກັມ 6ກ້ອນ,,120600,,,126000,
8858831001398,ສະບູ່ມະຂາມ ແອວຊີ100ກັມ 6ກ້ອນ,,53600,,,59000,
8858831001398,ສະບູ່ມະຂາມ ແອວຊີ100ກັມ 6ກ້ອນ,,53600,,,59000,
8858868301485,ສະບູ່ມະຂາມເອລິກາ,,7000,,,10000,
6934346802018,ສະບູ່ມະພ້າວ,,10000,,,15000,
8858831008458,ສະບູ່ມະລະ 65ກັມ ໄວ7    12ກ້ອນ,,43550,,,50000,
8858831008458,ສະບູ່ມະລະ 65ກັມ ໄວ7    12ກ້ອນ,,43550,,,50000,
17052,ສະບູ່ລັກ 55ກັມ,,5000,,,8000,
8851932386760,ສະບູ່ລັກ 55ກັມ 4ກ້ອນ,,20000,,,22000,
8858831000643,ສະບູ່ວິພາດາ ມະຂາມ100 ກັມ 12ກ້ອນ,,81480,,,85000,
8858831000643,ສະບູ່ວິພາດາ ມະຂາມ100 ກັມ 12ກ້ອນ,,81480,,,85000,
8858831001091,ສະບູ່ວິພາດາ ມະຂາມ130 ກັມ 6ກ້ອນ,,77050,,,83000,
8858831001091,ສະບູ່ວິພາດາ ມະຂາມ130 ກັມ 6ກ້ອນ,,77050,,,83000,
8858831000148,ສະບູວິພາດາມະຂາມແທ້,,3629,,,7000,
8858831001863,ສະບູ່ສົ້ມ 65ກັມ ໄວ7,,3629,,,7000,
8858831001862,ສະບູ່ສົ້ມ 65ກັມ ໄວ7    12ກ້ອນ,,43550,,,50000,
8859159200395,ສະບູ່ຫມາກຂາມ 60ກັມ,,3629,,,7000,
8858831003743,ສະບູ່ຫມາກຫຸ່ງ 60ກັມ,,3629,,,7000,
8858831001671,ສະບູ່ຫມາກເລັ່ນ 65ກັມ,,3629,,,7000,
8859159200364,ສະບູ່ຫມາກເລັ່ນ 65ກັມ,,3629,,,7000,
8858831004290,ສະບູ່ຫມາກເລັ່ນ 65ກັມ 12ກ້ອນ,,43550,,,50000,
8857110780764,ສະບູ່ຫມໍຍັນຮີ 65ກັມ ຂອງແທ້   12ກ້ອນ,,147400,,,154000,
8858831007437,ສະບູ່ຫມໍຍັນຮີ 65ກັມ    12ກ້ອນ,,43550,,,5000,
8857110780764,ສະບູ່ຫມໍຍັນຮີ 65ກັມ ຂອງແທ້,,12283,,,16000,
8857110780764,ສະບູ່ຫມໍຍັນຮີ 65ກັມ ຂອງແທ້   12ກ້ອນ,,147400,,,154000,
8858587006463,ສະບູ່ອິງອອນມະຂາມແທ້,,19250,,,23000,
13664,ສະບູ່ເຊລ້ຳສີບົວNB,,30000,,,35000,
8850006901083,ສະບູ່ໂພເທັກນ້ຳກ້ອນ 60ກັມ,,6000,,,8000,
9556031084263,ສະບູ່ໂພເທັກນ້ຳເຜີ້ງ 60ກັມ,,6000,,,8000,
8850006901410,ສະບູ່ໂພເທັກສີດຳ 60ກັມ,,6000,,,8000,
8850006491751,ສະບູ່ໂພເທັກສີດຳ 60ກັມ 4ກ້ອນ,,24000,,,28000,
8850006939116,ສະບູ່ໂພເທັກສີມ່ວງ 60ກັມ,,6000,,,8000,
13666,ສະບູ່ໂອ້ໂຫກູຕ້າສະໂນໄວ,,30000,,,35000,
8857127578408,ສະບູ່ໂອໂຮດຳ,,30000,,,35000,
8858831001701,ສະບູ່ໄຂ່ມຸກ 65ກັມ,,3629,,,7000,
8858831007451,ສະບູ່ໄຂ່ມຸກ 65ກັມ 12ກ້ອນ,,43550,,,50000,
13652,ສະບູ່ໄຄຢາ,,30000,,,35000,
13653,ສະບູ່ໄຄຢາ ຄລິນຊີ່ງ,,25000,,,30000,
8858831008984,ສະບູ່ໄວເທນນີ່ສູດເຢັນ 65ກັມ ໄວ7    12ກ້ອນ,,43550,,,50000,
8858831008984,ສະບູ່ໄວເທນນີ່ສູດເຢັນ 65ກັມ ໄວ7    12ກ້ອນ,,43550,,,50000,
8850228002841,ສະປອນເຊີກະປ໋ອງ,,6449,,,10000,
8850228011836,ສະປອນເຊີກະປ໋ອງ 4ແພັກ,,165000,,,170000,
11923,ສະປອນເຊີກະປ໋ອງ 6ກະປ໋ອງ,,64488,,,46000,
8859497303024,ສະມູໂຕະ ກັນແດດ,,25000,,,30000,
8858718625518,ສະມູໂຕະ ບີບີຊີຊີ,,18150,,,21000,
8859497304137,ສະມູໂຕະ ໂຟມ,,23100,,,30000,
8859497302553,ສະມູໂຕະກັນແດດບີບີຊີຊີຄູນ3,,20100,,,23500,
8854458009441,ສະວີງ,,2513,,,4000,
8854458005771,ສະວີງ 12 ອັນ,,30150,,,37000,
6923782887888,ສະເປ,,8000,,,10000,
8851959122921,ສະເປັດສົ້ມແກ້ວ,,11000,,,13000,
8851959422922,ສະເປັດສົ້ມແກ້ວ 12ແກ້ວ,,8167,,,11000,
12040,ສະເປັດສົ້ມແກ້ວ 2ແພັກ,,98000,,,103000,
8851959001899,ສະເປັດແດງແກ້ວ,,8167,,,11000,
12038,ສະເປັດແດງແກ້ວ  12ແກ້ວ,,98000,,,103000,
8850407001894,ສະເປແຂງຂຽວ,,26400,,,32000,
8850407001511,ສະເປແຂງຟ້າ,,26400,,,32000,
8850407001528,ສະເປແຂງມ່ວງ,,26400,,,32000,
8851959132678,ສະເວັບຫມາກນາວຂຽວ,,7500,,,13000,
8851959532676,ສະເວັບຫມາກນາວຂຽວ 4ແພັກ,,188000,,,200000,
8851959632673,ສະເວັບຫມາກນາວຂຽວ 6ປ໋ອງ,,50000,,,52000,
8852052220408,ສະແນັກແຈັກ 20ບາດ,,11103,,,15000,
8858760222451,ສະໂນເກີນຫວານຫາງຈະເຂ້,,20100,,,23000,
8858760222451,ສະໂນເກີນຫວານຫາງຈະເຂ້,,20100,,,23000,
8858760292607,ສະໂນເກີນຫວານຫາງຈະເຂ້ 4ຊອງ,,80400,,,86000,
8858223028552,ສະໄປຊີ່ຊິດ,,2833,,,4000,
8855286000112,ສາຄູຂາວ,,14000,,,14000,
8855286000143,ສາຄູຂຽວ,,13000,,,12000,
8850412372811,ສາມພານລົດນົມ 5ບາດ,,2513,,,4000,
8856734000487,ສາມພໍ່ຄົວ,,6800,,,8000,
88856734000487,ສາມພໍ່ຄົວ 10ປ໋ອງ,,63900,,,72000,
8850153533083,ສາມແມ່ຄົວ,,14000,,,16000,
8850153563059,ສາມແມ່ຝາດືງ,,14000,,,15000,
16010,ສາລີ 1 ກິໂລ,,5333,,,10000,
c1,ສາລີ 1 ກິໂລ ເບີ1,,5333,,,10000,
16012,ສາລີ 1 ກິໂລ ເບີ3,,5333,,,10000,
16014,ສາລີ 1 ກິໂລ ເບີ3,,5333,,,10000,
16007,ສາລີ 25 ກິໂລ ເບີ1,,16000,,,17000,
16011,ສາລີ 25 ກິໂລ ເບີ3,,16000,,,17000,
16013,ສາລີ 25 ກິໂລ ເບີ3,,16000,,,17000,
8885013131864,ສາລີ 50ກັມ,,4700,,,6000,
8850412372620,ສາລີປີ້ງ ສາມພານ 1 ຫໍ່,,2833,,,4000,
8850412372644,ສາລີປີ້ງ ສາມພານ 12 ຫໍ່,,34000,,,39314,
8858702434010,ສາຫລ່າຍ,,3200,,,4000,
8858702434027,ສາຫລ່າຍ 12ຊອງ,,29600,,,37000,
8858702407762,ສາຫລ່າຍຊັອດຍີ່ປຸ່ນ,,3200,,,4000,
8858702407779,ສາຫລ່າຍຊັອດຍີ່ປຸ່ນ 12 ຊອງ,,34500,,,37000,
8858702435376,ສາຫລ່າຍຕົ້ມຍຳກຸ້ງ,,3200,,,4000,
8858702435383,ສາຫລ່າຍຕົ້ມຍຳກຸ້ງ 12 ຊອງ,,34500,,,37000,
8858702433341,ສາຫລ່າຍລັອບເຕີ້,,3200,,,4000,
8858702433358,ສາຫລ່າຍລັອບເຕີ້ 12 ຊອງ,,34500,,,37000,
8857107232047,ສາຫລ່າຍເຜັດ,,3200,,,4000,
8857107232139,ສາຫລ່າຍເຜັດ 12 ຊອງ,,34500,,,37000,
8850379030038,ສຳລີ100ກ້ານ,,6875,,,10000,
8851072012710,ສຳລີມີດີ,,6600,,,12000,
8858696820684,ສີຈັນຮອງພີືນສີເນື້ອ,,21733,,,25000,
8858696808200,ສີຈັນຮອງພື້ນ,,21450,,,26000,
8850419307076,ສີລາຄັດເກີບ ນ້ຳ,,35750,,,45000,
8850419307014,ສີລາຄັດເກີບສີດຳ,,26400,,,35000,
8850419307021,ສີລາຄັດເກີບສີນ້ຳຕານ,,26400,,,35000,
8850058004633,ສຸກີ້ພັນທ້າຍ,,5000,,,7000,
8859497300191,ສູໂມໂຕະຄູນຊັ່ນອັນຕຣ້າ ຄັບເວີຄີມ,,18150,,,22000,
8859497302577,ສູໂມໂຕະຫວານຫມາກເລັ່ນຄູນ3,,21775,,,30000,
8859497302584,ສູໂມໂຕະຫວານຫມາກເລັ່ນຄູນ3 6 ຊອງ,,141000,,,157000,
8858718624771,ສູໂມໂຕະຫວານຫາງຈະເຂ້,,23925,,,30000,
8858718624788,ສູໂມໂຕະຫວານຫາງຈະເຂ້ 4ຊອງ,,105000,,,110000,
6974111200427,ສໍ,,20000,,,25000,
8859802565109,ສໍຂີດມົດ 20 ກ່ອງ,,67000,,,72000,
8859802565109,ສໍຂີດມົດ 20 ກ່ອງ,,67000,,,72000,
8851907099312,ສໍດຳ 12 ກ້ານ,,14400,,,20000,
26180,ສໍດຳelfen,,2400,,,3000,
8851552665450,ສໍທຽນ,,6400,,,8000,
6933495884128,ສໍແຕ້ມຄິວ,,24000,,,30000,
8858201013419,ສໍໄມ້ຍາວ,,20000,,,25000,
8851907031541,ສໍໄມ້ສັ້ນ,,14400,,,18000,
8885013130546,ໝາກນັດ 65ກັມ,,3750,,,5000,
8850157550819,ຫມາກພ້າວເມຈິກຟາມຕຸກ,,5397,,,8000,
8850157550826,ຫມາກພ້າວເມຈິກຟາມຕຸກ 6ຕຸກ,,32383,,,35000,
8850157550833,ຫມາກພ້າວເມຈິກຟາມຕຸກ 6ແພັກ,,194300,,,205000,
8850157554015,ຫມາກພ້າວເມຈິກຟາມຝາຫມູນ,,5956,,,7000,
